country,year_month,monthly_vaccinations,monthly_vaccinations_per_million,people_vaccinated,people_vaccinated_per_hundred
Iceland,"(2021, 8)",56329.0,152735.0,279365.0,75.75
Iceland,"(2021, 9)",26952.0,73083.0,281734.0,76.39
Iceland,"(2021, 10)",17787.0,48232.0,282927.0,76.72
Iceland,"(2021, 11)",70185.0,190311.0,285721.0,77.47
Iceland,"(2021, 12)",74577.0,202218.0,288241.0,78.16
Iceland,"(2022, 1)",59234.0,160616.0,307594.0,83.41
Iceland,"(2022, 2)",27475.0,74502.0,309374.0,83.89
Iceland,"(2022, 3)",2928.0,7943.0,309770.0,84.0
India,"(2021, 1)",3379485.0,2427.0,3758843.0,0.27
India,"(2021, 2)",10103631.0,7250.0,11845075.0,0.85
India,"(2021, 3)",47519159.0,34104.0,55783201.0,4.0
India,"(2021, 4)",84035890.0,60308.0,125376952.0,9.0
India,"(2021, 5)",58936437.0,42299.0,167191085.0,12.0
India,"(2021, 6)",113298089.0,81307.0,271410023.0,19.48
India,"(2021, 7)",134400232.0,96453.0,359820313.0,25.82
India,"(2021, 8)",171716830.0,123235.0,497002083.0,35.67
India,"(2021, 9)",243332341.0,174631.0,648949043.0,46.57
India,"(2021, 10)",177588227.0,127447.0,733542729.0,52.64
India,"(2021, 11)",171062063.0,122767.0,789054196.0,56.63
India,"(2021, 12)",213102599.0,152937.0,845640601.0,60.69
India,"(2022, 1)",218214711.0,156607.0,943027714.0,67.68
India,"(2022, 2)",121784482.0,87402.0,965733580.0,69.31
India,"(2022, 3)",60611311.0,43499.0,984838143.0,70.68
Indonesia,"(2021, 1)",400225.0,1450.0,493133.0,0.18
Indonesia,"(2021, 2)",1971942.0,7136.0,1691724.0,0.61
Indonesia,"(2021, 3)",8252322.0,29859.0,8095717.0,2.93
Indonesia,"(2021, 4)",8614157.0,31171.0,12385886.0,4.48
Indonesia,"(2021, 5)",7152504.0,25880.0,16413672.0,5.94
Indonesia,"(2021, 6)",13698507.0,49565.0,29279142.0,10.59
Indonesia,"(2021, 7)",24905732.0,90119.0,47226514.0,17.09
Indonesia,"(2021, 8)",30538547.0,110501.0,63111288.0,22.84
Indonesia,"(2021, 9)",41317401.0,149503.0,91079001.0,32.96
Indonesia,"(2021, 10)",50910520.0,184218.0,119662248.0,43.3
Indonesia,"(2021, 11)",43714024.0,158179.0,139365438.0,50.43
Indonesia,"(2021, 12)",38568889.0,139560.0,161082857.0,58.29
Indonesia,"(2022, 1)",41539088.0,150306.0,184680997.0,66.83
Indonesia,"(2022, 2)",31994297.0,115771.0,190969599.0,69.1
Indonesia,"(2022, 3)",29635420.0,107234.0,196240871.0,71.01
Iran,"(2021, 2)",46460.0,547.0,10000.0,0.01
Iran,"(2021, 3)",280275.0,3301.0,124193.0,0.15
Iran,"(2021, 4)",580968.0,6829.0,858296.0,1.01
Iran,"(2021, 5)",2616431.0,30770.0,2738504.0,3.22
Iran,"(2021, 6)",2007371.0,23606.0,4076904.0,4.79
Iran,"(2021, 7)",5281766.0,62114.0,7741936.0,9.11
Iran,"(2021, 8)",14802370.0,174086.0,18611135.0,21.89
Iran,"(2021, 9)",26108677.0,307056.0,36303822.0,42.7
Iran,"(2021, 10)",32636043.0,383825.0,52199440.0,61.39
Iran,"(2021, 11)",20144982.0,236920.0,57385036.0,67.49
Iran,"(2021, 12)",12485107.0,146835.0,59498870.0,69.97
Iran,"(2022, 1)",13768208.0,161922.0,60770435.0,71.47
Iran,"(2022, 2)",10074242.0,118480.0,62844117.0,73.91
Iran,"(2022, 3)",5524115.0,64968.0,63872818.0,75.12
Iraq,"(2021, 3)",32976.0,795.0,26727.0,0.06
Iraq,"(2021, 4)",302717.0,7351.0,298377.0,0.72
Iraq,"(2021, 5)",242850.0,5898.0,,
Iraq,"(2021, 6)",361530.0,8778.0,548696.0,1.33
Iraq,"(2021, 7)",898063.0,21804.0,826007.0,2.01
Iraq,"(2021, 8)",1435935.0,34865.0,,
Iraq,"(2021, 9)",4378016.0,106318.0,4676216.0,11.36
Iraq,"(2021, 10)",1588534.0,38577.0,5896149.0,14.32
Iraq,"(2021, 11)",2738982.0,66511.0,7545538.0,18.32
Iraq,"(2021, 12)",2197068.0,53354.0,8482581.0,20.6
Iraq,"(2022, 1)",1423309.0,34564.0,9243489.0,22.45
Iraq,"(2022, 2)",1145870.0,27826.0,9874526.0,23.98
Iraq,"(2022, 3)",732237.0,17778.0,10266670.0,24.93
Ireland,"(2020, 12)",1365.0,274.0,2364.0,0.05
Ireland,"(2021, 1)",181146.0,36354.0,156633.0,3.14
Ireland,"(2021, 2)",252876.0,50749.0,316525.0,6.35
Ireland,"(2021, 3)",435198.0,87338.0,668743.0,13.42
Ireland,"(2021, 4)",703881.0,141259.0,1198615.0,24.05
Ireland,"(2021, 5)",1308323.0,262560.0,2108568.0,42.32
Ireland,"(2021, 6)",1419309.0,284838.0,2668418.0,53.55
Ireland,"(2021, 7)",1597781.0,320652.0,3386904.0,67.97
Ireland,"(2021, 8)",986865.0,198051.0,3737078.0,75.0
Ireland,"(2021, 9)",397475.0,79766.0,3812299.0,76.51
Ireland,"(2021, 10)",310938.0,62403.0,3852207.0,77.31
Ireland,"(2021, 11)",668707.0,134198.0,3893698.0,78.14
Ireland,"(2021, 12)",1444226.0,289838.0,3919700.0,78.66
Ireland,"(2022, 1)",686205.0,137711.0,4036797.0,81.01
Ireland,"(2022, 2)",214681.0,43084.0,4060491.0,81.49
Ireland,"(2022, 3)",120623.0,24207.0,4069002.0,81.66
Isle of Man,"(2021, 1)",2972.0,34797.0,5829.0,6.82
Isle of Man,"(2021, 2)",13234.0,154947.0,14123.0,16.54
Isle of Man,"(2021, 3)",28484.0,333498.0,35115.0,41.11
Isle of Man,"(2021, 4)",23169.0,271264.0,56844.0,66.55
Isle of Man,"(2021, 5)",17311.0,202680.0,61315.0,71.79
Isle of Man,"(2021, 6)",14797.0,173247.0,63241.0,74.04
Isle of Man,"(2021, 7)",19702.0,230675.0,64872.0,75.95
Isle of Man,"(2021, 8)",4259.0,49863.0,65118.0,76.24
Isle of Man,"(2021, 9)",2296.0,26881.0,65461.0,76.64
Isle of Man,"(2021, 10)",2788.0,32640.0,67873.0,79.47
Isle of Man,"(2021, 11)",975.0,11415.0,68304.0,79.97
Isle of Man,"(2021, 12)",43656.0,511138.0,68790.0,80.54
Isle of Man,"(2022, 1)",8163.0,95574.0,69145.0,80.96
Isle of Man,"(2022, 2)",2291.0,26821.0,69401.0,81.26
Isle of Man,"(2022, 3)",2202.0,25781.0,69518.0,81.39
Israel,"(2020, 12)",630593.0,67872.0,991860.0,10.68
Israel,"(2021, 1)",3993909.0,429865.0,3109793.0,33.47
Israel,"(2021, 2)",3325583.0,357937.0,4729048.0,50.9
Israel,"(2021, 3)",2114531.0,227588.0,5263724.0,56.65
Israel,"(2021, 4)",460902.0,49609.0,5421702.0,58.35
Israel,"(2021, 5)",163794.0,17629.0,5477169.0,58.95
Israel,"(2021, 6)",149664.0,16108.0,5628592.0,60.58
Israel,"(2021, 7)",415066.0,44672.0,5816740.0,62.61
Israel,"(2021, 8)",2311066.0,248742.0,6015888.0,64.75
Israel,"(2021, 9)",1562408.0,168162.0,6146570.0,66.16
Israel,"(2021, 10)",890539.0,95849.0,6257699.0,67.35
Israel,"(2021, 11)",249576.0,26864.0,6352868.0,68.38
Israel,"(2021, 12)",487579.0,52478.0,6573386.0,70.75
Israel,"(2022, 1)",1169733.0,125899.0,6694765.0,72.06
Israel,"(2022, 2)",154900.0,16671.0,6700369.0,72.12
Israel,"(2022, 3)",39717.0,4274.0,6702717.0,72.14
Italy,"(2020, 12)",13662.0,226.0,40785.0,0.07
Italy,"(2021, 1)",1790261.0,29653.0,1398558.0,2.32
Italy,"(2021, 2)",2295296.0,38022.0,2997907.0,4.97
Italy,"(2021, 3)",5647054.0,93545.0,7244714.0,12.0
Italy,"(2021, 4)",9204901.0,152481.0,14323359.0,23.73
Italy,"(2021, 5)",14985819.0,248244.0,23813422.0,39.45
Italy,"(2021, 6)",16575835.0,274583.0,34437986.0,57.05
Italy,"(2021, 7)",16844925.0,279041.0,38572731.0,63.9
Italy,"(2021, 8)",9892226.0,163867.0,42738418.0,70.8
Italy,"(2021, 9)",7153937.0,118507.0,45291666.0,75.03
Italy,"(2021, 10)",5204532.0,86216.0,46669305.0,77.31
Italy,"(2021, 11)",6060688.0,100397.0,47271074.0,78.31
Italy,"(2021, 12)",14170668.0,234741.0,48396692.0,80.17
Italy,"(2022, 1)",17194828.0,284832.0,50204130.0,83.16
Italy,"(2022, 2)",6804194.0,112715.0,50628308.0,83.87
Italy,"(2022, 3)",1916664.0,31750.0,50723408.0,84.02
Jamaica,"(2021, 3)",44065.0,14819.0,33000.0,1.11
Jamaica,"(2021, 4)",106639.0,35867.0,135473.0,4.56
Jamaica,"(2021, 5)",32814.0,11039.0,155683.0,5.24
Jamaica,"(2021, 6)",79010.0,26569.0,172958.0,5.82
Jamaica,"(2021, 7)",70282.0,23639.0,178728.0,6.01
Jamaica,"(2021, 8)",187076.0,62917.0,402601.0,13.54
Jamaica,"(2021, 9)",231693.0,77919.0,528907.0,17.79
Jamaica,"(2021, 10)",163495.0,54987.0,591859.0,19.9
Jamaica,"(2021, 11)",190883.0,64196.0,667252.0,22.44
Jamaica,"(2021, 12)",103777.0,34900.0,712466.0,23.96
Jamaica,"(2022, 1)",95951.0,32268.0,745109.0,25.06
Jamaica,"(2022, 2)",56935.0,19147.0,767077.0,25.8
Jamaica,"(2022, 3)",36261.0,12193.0,780377.0,26.24
Japan,"(2021, 2)",27678.0,220.0,28530.0,0.02
Japan,"(2021, 3)",857027.0,6798.0,877159.0,0.7
Japan,"(2021, 4)",2760231.0,21899.0,3322617.0,2.64
Japan,"(2021, 5)",10953516.0,86899.0,12644814.0,10.03
Japan,"(2021, 6)",32256132.0,255897.0,33225486.0,26.36
Japan,"(2021, 7)",38578862.0,306056.0,51242500.0,40.65
Japan,"(2021, 8)",41279074.0,327479.0,72392138.0,57.43
Japan,"(2021, 9)",34404554.0,272940.0,89154655.0,70.73
Japan,"(2021, 10)",26524556.0,210428.0,98090221.0,77.82
Japan,"(2021, 11)",9191310.0,72917.0,99812942.0,79.18
Japan,"(2021, 12)",2755473.0,21857.0,100404891.0,79.65
Japan,"(2022, 1)",5206751.0,41311.0,101344227.0,80.4
Japan,"(2022, 2)",19944316.0,158224.0,101717059.0,80.7
Japan,"(2022, 3)",27000223.0,214203.0,102467506.0,81.29
Jersey,"(2021, 3)",16382.0,162079.0,44318.0,43.85
Jersey,"(2021, 4)",25014.0,247484.0,52405.0,51.85
Jersey,"(2021, 5)",22770.0,225282.0,60961.0,60.31
Jersey,"(2021, 6)",15872.0,157035.0,70335.0,69.59
Jersey,"(2021, 7)",18794.0,185944.0,74267.0,73.48
Jersey,"(2021, 8)",6798.0,67262.0,76256.0,75.45
Jersey,"(2021, 9)",5195.0,51398.0,77423.0,76.6
Jersey,"(2021, 10)",17446.0,172606.0,78947.0,78.11
Jersey,"(2021, 11)",15486.0,153219.0,79851.0,79.0
Jersey,"(2021, 12)",22020.0,217861.0,81467.0,80.6
Jersey,"(2022, 1)",10855.0,107396.0,82242.0,81.37
Jersey,"(2022, 2)",2508.0,24815.0,82645.0,81.77
Jersey,"(2022, 3)",2740.0,27110.0,82777.0,81.9
Jordan,"(2021, 1)",44428.0,4331.0,40000.0,0.39
Jordan,"(2021, 2)",96326.0,9380.0,50000.0,0.49
Jordan,"(2021, 3)",246874.0,24042.0,304946.0,2.97
Jordan,"(2021, 4)",505098.0,49187.0,699328.0,6.81
Jordan,"(2021, 5)",1004683.0,97838.0,1412419.0,13.75
Jordan,"(2021, 6)",1678254.0,163427.0,2488769.0,24.24
Jordan,"(2021, 7)",1498108.0,145886.0,2989511.0,29.11
Jordan,"(2021, 8)",1253312.0,122048.0,3472046.0,33.81
Jordan,"(2021, 9)",622806.0,60650.0,3713321.0,36.16
Jordan,"(2021, 10)",489370.0,47655.0,3950145.0,38.47
Jordan,"(2021, 11)",412051.0,40122.0,4137286.0,40.29
Jordan,"(2021, 12)",435594.0,42421.0,4331942.0,42.18
Jordan,"(2022, 1)",913663.0,88971.0,4568137.0,44.48
Jordan,"(2022, 2)",346303.0,33722.0,4662686.0,45.41
Jordan,"(2022, 3)",159768.0,15559.0,4714575.0,45.91
Kazakhstan,"(2021, 1)",0.0,0.0,0.0,0.0
Kazakhstan,"(2021, 2)",30774.0,1622.0,20157.0,0.11
Kazakhstan,"(2021, 3)",202731.0,10674.0,90748.0,0.48
Kazakhstan,"(2021, 4)",1064033.0,56015.0,1293379.0,6.81
Kazakhstan,"(2021, 5)",1800341.0,94781.0,2114112.0,11.13
Kazakhstan,"(2021, 6)",1923061.0,101241.0,3335172.0,17.56
Kazakhstan,"(2021, 7)",3675444.0,193495.0,5370661.0,28.27
Kazakhstan,"(2021, 8)",3114235.0,163953.0,6629678.0,34.9
Kazakhstan,"(2021, 9)",2156204.0,113513.0,7623541.0,40.13
Kazakhstan,"(2021, 10)",1686791.0,88804.0,8291167.0,43.65
Kazakhstan,"(2021, 11)",1078710.0,56788.0,8721768.0,45.92
Kazakhstan,"(2021, 12)",708180.0,37282.0,8986163.0,47.31
Kazakhstan,"(2022, 1)",460340.0,24236.0,9186151.0,48.36
Kazakhstan,"(2022, 2)",2939584.0,154758.0,9382851.0,49.4
Kazakhstan,"(2022, 3)",50828.0,2676.0,9451240.0,49.76
Kenya,"(2021, 3)",121081.0,2205.0,161771.0,0.29
Kenya,"(2021, 4)",715273.0,13010.0,853081.0,1.55
Kenya,"(2021, 5)",130723.0,2380.0,969489.0,1.76
Kenya,"(2021, 6)",326766.0,5941.0,1008120.0,1.83
Kenya,"(2021, 7)",402632.0,7322.0,1058280.0,1.92
Kenya,"(2021, 8)",1008839.0,18346.0,1968656.0,3.58
Kenya,"(2021, 9)",942399.0,17138.0,2856972.0,5.2
Kenya,"(2021, 10)",1556487.0,28312.0,3688884.0,6.71
Kenya,"(2021, 11)",1735534.0,31564.0,4658835.0,8.47
Kenya,"(2021, 12)",2842701.0,51700.0,5930258.0,10.79
Kenya,"(2022, 1)",2123402.0,38616.0,6572987.0,11.95
Kenya,"(2022, 2)",4603644.0,83725.0,11414324.0,20.76
Kenya,"(2022, 3)",731511.0,13306.0,11696182.0,21.27
Kiribati,"(2021, 6)",5858.0,48256.0,0.0,0.0
Kiribati,"(2021, 7)",6262.0,51584.0,,
Kiribati,"(2021, 8)",6949.0,57251.0,13970.0,11.51
Kiribati,"(2021, 9)",17882.0,147316.0,29429.0,24.24
Kiribati,"(2021, 10)",29989.0,247057.0,54026.0,44.51
Kiribati,"(2021, 11)",13940.0,114833.0,59492.0,49.01
Kiribati,"(2021, 12)",19771.0,162867.0,,
Kiribati,"(2022, 1)",17216.0,141830.0,71152.0,58.62
Kiribati,"(2022, 2)",7367.0,60695.0,74579.0,61.44
Kiribati,"(2022, 3)",7782.0,64106.0,78620.0,64.77
Kosovo,"(2021, 3)",351.0,198.0,0.0,0.0
Kosovo,"(2021, 4)",26096.0,14645.0,22096.0,1.24
Kosovo,"(2021, 5)",38029.0,21334.0,55237.0,3.1
Kosovo,"(2021, 6)",101352.0,56872.0,137456.0,7.71
Kosovo,"(2021, 7)",222445.0,124820.0,282603.0,15.86
Kosovo,"(2021, 8)",402084.0,225622.0,548855.0,30.8
Kosovo,"(2021, 9)",495545.0,278065.0,797866.0,44.77
Kosovo,"(2021, 10)",268376.0,150594.0,838150.0,47.03
Kosovo,"(2021, 11)",59181.0,33208.0,853765.0,47.91
Kosovo,"(2021, 12)",54650.0,30667.0,883919.0,49.6
Kosovo,"(2022, 1)",100037.0,56135.0,893743.0,50.15
Kosovo,"(2022, 2)",43453.0,24382.0,899369.0,50.47
Kosovo,"(2022, 3)",10061.0,5647.0,901602.0,50.59
Kuwait,"(2020, 12)",3363.0,777.0,,
Kuwait,"(2021, 1)",47347.0,10939.0,,
Kuwait,"(2021, 2)",213260.0,49263.0,137000.0,3.17
Kuwait,"(2021, 3)",333588.0,77063.0,500000.0,11.55
Kuwait,"(2021, 4)",487841.0,112698.0,822000.0,18.99
Kuwait,"(2021, 5)",874342.0,201992.0,,
Kuwait,"(2021, 6)",347160.0,80190.0,,
Kuwait,"(2021, 7)",243608.0,56289.0,1452148.0,33.55
Kuwait,"(2021, 8)",625366.0,144480.0,,
Kuwait,"(2021, 9)",1086270.0,250950.0,,
Kuwait,"(2021, 10)",1122479.0,259315.0,,
Kuwait,"(2021, 11)",1086270.0,250950.0,3304574.0,76.34
Kuwait,"(2021, 12)",472086.0,109063.0,3334421.0,77.03
Kuwait,"(2022, 1)",374732.0,86572.0,3366671.0,77.78
Kuwait,"(2022, 2)",231237.0,53418.0,3391299.0,78.35
Kuwait,"(2022, 3)",240007.0,55446.0,3410314.0,78.79
Kyrgyzstan,"(2021, 3)",216.0,33.0,0.0,0.0
Kyrgyzstan,"(2021, 4)",26066.0,3935.0,27000.0,0.41
Kyrgyzstan,"(2021, 5)",65081.0,9822.0,37117.0,0.56
Kyrgyzstan,"(2021, 6)",121618.0,18351.0,99900.0,1.51
Kyrgyzstan,"(2021, 7)",312694.0,47178.0,453881.0,6.85
Kyrgyzstan,"(2021, 8)",583473.0,88028.0,685629.0,10.34
Kyrgyzstan,"(2021, 9)",316726.0,47784.0,832011.0,12.55
Kyrgyzstan,"(2021, 10)",285884.0,43130.0,983749.0,14.84
Kyrgyzstan,"(2021, 11)",283092.0,42710.0,1120234.0,16.9
Kyrgyzstan,"(2021, 12)",244676.0,36914.0,1231313.0,18.58
Kyrgyzstan,"(2022, 1)",232814.0,35126.0,1334980.0,20.14
Kyrgyzstan,"(2022, 2)",241408.0,36420.0,1441985.0,21.75
Kyrgyzstan,"(2022, 3)",175155.0,26423.0,1488749.0,22.46
Laos,"(2021, 3)",47558.0,6440.0,40732.0,0.55
Laos,"(2021, 4)",136519.0,18495.0,126072.0,1.71
Laos,"(2021, 5)",584367.0,79187.0,638377.0,8.65
Laos,"(2021, 6)",609182.0,82550.0,886238.0,12.01
Laos,"(2021, 7)",583918.0,79129.0,1179668.0,15.99
Laos,"(2021, 8)",2117665.0,286976.0,2443845.0,33.12
Laos,"(2021, 9)",663736.0,89948.0,2983763.0,40.43
Laos,"(2021, 10)",574616.0,77872.0,3251958.0,44.07
Laos,"(2021, 11)",623270.0,84464.0,3744740.0,50.75
Laos,"(2021, 12)",1095354.0,148428.0,,
Laos,"(2022, 1)",1222492.0,165659.0,4653477.0,63.06
Laos,"(2022, 2)",868306.0,117666.0,4909112.0,66.52
Laos,"(2022, 3)",855276.0,115902.0,5593478.0,75.8
Latvia,"(2020, 12)",983.0,531.0,2331.0,0.12
Latvia,"(2021, 1)",21448.0,11489.0,17439.0,0.93
Latvia,"(2021, 2)",35535.0,19034.0,46570.0,2.49
Latvia,"(2021, 3)",74383.0,39845.0,118227.0,6.33
Latvia,"(2021, 4)",156689.0,83930.0,267442.0,14.33
Latvia,"(2021, 5)",435215.0,233118.0,508331.0,27.23
Latvia,"(2021, 6)",362709.0,194279.0,624586.0,33.46
Latvia,"(2021, 7)",217703.0,116608.0,735328.0,39.39
Latvia,"(2021, 8)",158047.0,84655.0,826322.0,44.26
Latvia,"(2021, 9)",154561.0,82790.0,915813.0,49.05
Latvia,"(2021, 10)",312397.0,167333.0,1162213.0,62.25
Latvia,"(2021, 11)",318459.0,170582.0,1277252.0,68.41
Latvia,"(2021, 12)",287352.0,153914.0,1314692.0,70.42
Latvia,"(2022, 1)",241080.0,129132.0,1337624.0,71.65
Latvia,"(2022, 2)",73696.0,39473.0,1342222.0,71.89
Latvia,"(2022, 3)",22997.0,12318.0,1344075.0,71.99
Lebanon,"(2021, 2)",31966.0,4722.0,,
Lebanon,"(2021, 3)",162055.0,23939.0,133294.0,1.97
Lebanon,"(2021, 4)",246095.0,36356.0,293260.0,4.33
Lebanon,"(2021, 5)",295226.0,43614.0,521645.0,7.71
Lebanon,"(2021, 6)",537005.0,79332.0,909523.0,13.44
Lebanon,"(2021, 7)",621499.0,91817.0,1113441.0,16.45
Lebanon,"(2021, 8)",517984.0,76522.0,1367317.0,20.2
Lebanon,"(2021, 9)",440766.0,65116.0,1609654.0,23.78
Lebanon,"(2021, 10)",426781.0,63048.0,1765154.0,26.08
Lebanon,"(2021, 11)",292365.0,43189.0,1915051.0,28.29
Lebanon,"(2021, 12)",758732.0,112088.0,2252750.0,33.28
Lebanon,"(2022, 1)",533618.0,78831.0,2438034.0,36.02
Lebanon,"(2022, 2)",292602.0,43227.0,2491955.0,36.81
Lebanon,"(2022, 3)",113825.0,16814.0,2516012.0,37.17
Lesotho,"(2021, 3)",9020.0,4180.0,0.0,0.0
Lesotho,"(2021, 4)",14860.0,6882.0,16000.0,0.74
Lesotho,"(2021, 5)",17151.0,7933.0,36637.0,1.7
Lesotho,"(2021, 6)",13050.0,6030.0,,
Lesotho,"(2021, 7)",22200.0,10283.0,36637.0,1.7
Lesotho,"(2021, 8)",103649.0,48004.0,71597.0,3.32
Lesotho,"(2021, 9)",175178.0,81132.0,324686.0,15.04
Lesotho,"(2021, 10)",140498.0,65071.0,347836.0,16.11
Lesotho,"(2021, 11)",132008.0,61139.0,581857.0,26.95
Lesotho,"(2021, 12)",197617.0,91531.0,782175.0,36.23
Lesotho,"(2022, 1)",33965.0,15732.0,,
Lesotho,"(2022, 2)",13580.0,6290.0,782175.0,36.23
Lesotho,"(2022, 3)",29876.0,13838.0,782175.0,36.23
Liberia,"(2021, 5)",24677.0,4763.0,56144.0,1.08
Liberia,"(2021, 6)",24533.0,4736.0,79670.0,1.54
Liberia,"(2021, 7)",5361.0,1034.0,,
Liberia,"(2021, 8)",3534.0,682.0,,
Liberia,"(2021, 9)",3420.0,660.0,,
Liberia,"(2021, 10)",312329.0,60291.0,365900.0,7.06
Liberia,"(2021, 11)",190921.0,36859.0,506647.0,9.78
Liberia,"(2021, 12)",317257.0,61247.0,784838.0,15.15
Liberia,"(2022, 1)",78182.0,15097.0,1018979.0,19.67
Liberia,"(2022, 2)",70616.0,13636.0,,
Liberia,"(2022, 3)",63050.0,12175.0,1047889.0,20.23
Libya,"(2021, 4)",59800.0,8593.0,750.0,0.01
Libya,"(2021, 5)",172159.0,24740.0,106559.0,1.53
Libya,"(2021, 6)",157377.0,22616.0,379404.0,5.45
Libya,"(2021, 7)",186157.0,26753.0,546745.0,7.86
Libya,"(2021, 8)",502946.0,72279.0,951010.0,13.67
Libya,"(2021, 9)",507245.0,72894.0,1381925.0,19.86
Libya,"(2021, 10)",345276.0,49619.0,1545739.0,22.21
Libya,"(2021, 11)",406559.0,58424.0,1683548.0,24.19
Libya,"(2021, 12)",342958.0,49284.0,1854197.0,26.65
Libya,"(2022, 1)",365455.0,52521.0,2031276.0,29.19
Libya,"(2022, 2)",271774.0,39056.0,2159157.0,31.03
Libya,"(2022, 3)",100730.0,14476.0,2201314.0,31.63
Liechtenstein,"(2020, 12)",0.0,0.0,0.0,0.0
Liechtenstein,"(2021, 1)",675.0,17644.0,818.0,2.14
Liechtenstein,"(2021, 2)",1711.0,44729.0,1863.0,4.87
Liechtenstein,"(2021, 3)",3265.0,85354.0,4385.0,11.46
Liechtenstein,"(2021, 4)",6393.0,167116.0,9007.0,23.55
Liechtenstein,"(2021, 5)",8860.0,231609.0,13055.0,34.13
Liechtenstein,"(2021, 6)",10713.0,280052.0,19513.0,51.01
Liechtenstein,"(2021, 7)",7613.0,199015.0,20771.0,54.3
Liechtenstein,"(2021, 8)",3829.0,100096.0,23058.0,60.28
Liechtenstein,"(2021, 9)",3739.0,97739.0,24556.0,64.19
Liechtenstein,"(2021, 10)",1855.0,48493.0,25087.0,65.58
Liechtenstein,"(2021, 11)",2077.0,54294.0,25741.0,67.29
Liechtenstein,"(2021, 12)",12264.0,320593.0,26157.0,68.38
Liechtenstein,"(2022, 1)",5806.0,151773.0,26645.0,69.65
Liechtenstein,"(2022, 2)",1441.0,37667.0,26708.0,69.82
Liechtenstein,"(2022, 3)",179.0,4678.0,26721.0,69.85
Lithuania,"(2020, 12)",9955.0,3702.0,9755.0,0.36
Lithuania,"(2021, 1)",79105.0,29408.0,72484.0,2.69
Lithuania,"(2021, 2)",140268.0,52146.0,166519.0,6.19
Lithuania,"(2021, 3)",263109.0,97813.0,353434.0,13.14
Lithuania,"(2021, 4)",431242.0,160322.0,690016.0,25.65
Lithuania,"(2021, 5)",648595.0,241124.0,1020087.0,37.92
Lithuania,"(2021, 6)",620383.0,230639.0,1241858.0,46.17
Lithuania,"(2021, 7)",352612.0,131090.0,1415128.0,52.61
Lithuania,"(2021, 8)",432535.0,160800.0,1659947.0,61.71
Lithuania,"(2021, 9)",233403.0,86770.0,1749247.0,65.03
Lithuania,"(2021, 10)",175923.0,65400.0,1812242.0,67.37
Lithuania,"(2021, 11)",287146.0,106747.0,1870613.0,69.54
Lithuania,"(2021, 12)",415465.0,154455.0,1917782.0,71.3
Lithuania,"(2022, 1)",319428.0,118754.0,1942379.0,72.21
Lithuania,"(2022, 2)",44869.0,16680.0,1946274.0,72.36
Lithuania,"(2022, 3)",15203.0,5651.0,1948513.0,72.44
Luxembourg,"(2020, 12)",1019.0,1605.0,1251.0,0.2
Luxembourg,"(2021, 1)",10495.0,16530.0,10752.0,1.69
Luxembourg,"(2021, 2)",24625.0,38790.0,27101.0,4.27
Luxembourg,"(2021, 3)",52973.0,83445.0,73151.0,11.52
Luxembourg,"(2021, 4)",96319.0,151728.0,144387.0,22.74
Luxembourg,"(2021, 5)",153947.0,242508.0,229701.0,36.18
Luxembourg,"(2021, 6)",192289.0,302906.0,341057.0,53.73
Luxembourg,"(2021, 7)",166567.0,262388.0,393362.0,61.96
Luxembourg,"(2021, 8)",62407.0,98307.0,406763.0,64.08
Luxembourg,"(2021, 9)",25350.0,39934.0,418596.0,65.94
Luxembourg,"(2021, 10)",40418.0,63670.0,433763.0,68.33
Luxembourg,"(2021, 11)",76452.0,120434.0,446878.0,70.4
Luxembourg,"(2021, 12)",156434.0,246426.0,464421.0,73.16
Luxembourg,"(2022, 1)",165353.0,260475.0,476105.0,75.0
Luxembourg,"(2022, 2)",43875.0,69115.0,479316.0,75.5
Luxembourg,"(2022, 3)",11109.0,17501.0,480279.0,75.66
Macao,"(2021, 2)",11166.0,16959.0,,
Macao,"(2021, 3)",36344.0,55200.0,,
Macao,"(2021, 4)",51710.0,78542.0,68211.0,10.36
Macao,"(2021, 5)",65501.0,99487.0,108989.0,16.55
Macao,"(2021, 6)",162277.0,246473.0,235018.0,35.7
Macao,"(2021, 7)",171208.0,260036.0,284657.0,43.24
Macao,"(2021, 8)",96751.0,146951.0,326165.0,49.54
Macao,"(2021, 9)",70162.0,106567.0,363744.0,55.25
Macao,"(2021, 10)",135668.0,206060.0,451006.0,68.5
Macao,"(2021, 11)",109927.0,166965.0,484255.0,73.55
Macao,"(2021, 12)",59795.0,90822.0,493104.0,74.9
Macao,"(2022, 1)",67583.0,102649.0,508709.0,77.27
Macao,"(2022, 2)",60364.0,91683.0,527963.0,80.19
Macao,"(2022, 3)",128731.0,195525.0,579965.0,88.09
Madagascar,"(2021, 5)",28924.0,1015.0,36640.0,0.13
Madagascar,"(2021, 6)",169382.0,5960.0,197001.0,0.69
Madagascar,"(2021, 7)",36627.0,1281.0,,
Madagascar,"(2021, 8)",38130.0,1333.0,,
Madagascar,"(2021, 9)",152693.0,5370.0,197001.0,0.69
Madagascar,"(2021, 10)",152729.0,5363.0,381633.0,1.34
Madagascar,"(2021, 11)",90905.0,3194.0,532674.0,1.87
Madagascar,"(2021, 12)",241896.0,8511.0,589003.0,2.07
Madagascar,"(2022, 1)",192881.0,6776.0,817386.0,2.88
